industria;nps;razones
banca;DETRACTOR;PORQUE LAS ÚLTIMAS VECES QUE ESTOY INTENTANDO HACER MIS PAGOS, YO SOY CLIENTE FRECUENTE DE COMPARTAMOS, ENTONCES ME FUI A HACER MIS PAGOS, YO SIEMPRE HAGO MIS PAGOS CAPITAL, LA VERDAD QUE NO ME QUISIERON RECIBIR LOS PAGOS CAPITAL, ME HAN ESTADO RECIBIENDO LOS PAGOS COMO ADELANTO DE PAGOS COMO ADELANTO DE CUOTAS NO COMO PAGO CAPITAL, O SEA QUE MIS PAGOS YO TENDRÍA QUE SEGUIR PAGANDO IGUAL, ENTONCES ESO YO VARIAS VECES HE RECLAMADO EN LA AGENCIA, DE LAS CUALES SIEMPRE SE HAN MOSTRADO PREPOTENTES AL DECIRME QUE NO PUEDO HACER ESE TIPO DE PAGOS, QUE SI QUISIERA HACER ESE TIPO DE PAGOS TENDRÍA QUE PAGAR DOS VECES O SEA EL DOBLE DE MIS CUOTAS Y QUE RECIÉN PODRÍA HACER UN PAGO CAPITAL Y USTED SABE QUE LA ECONOMÍA PARA HACER DOS PAGOS NO SE PUEDE, ENTONCES LO QUE PROCURO SIEMPRE ES HACER MIS PAGOS CAPITAL, SIEMPRE ME HA GUSTADO H
banca;DETRACTOR;POR LOS INTERESES, EXORBITANTEMENTE CAROS, DEL INTERÉS EN EL PRÉSTAMO, DE TODO EL MERCADO CREO ES EL MÁS CARO, DEL TEMA DEL SEGURO, ES QUE YA QUIERO DARLO DE BAJA, JUNTO CON EL PRÉSTAMO, ME DIERON UN SEGURO DE PRIMA.
banca;DETRACTOR;PORQUE ÚLTIMAMENTE ME TRATARON MAL, ES UNA SEÑORITA QUE NO SE SU NOMBRE SOLAMENTE QUE SI ME TRATO MAL, NO ME ESTABA ATENDIENDO UN JOVEN ELLA FUE A METERSE AHÍ, LA SEÑORITA, EL  JOVEN ME ESTABA ATENDIENDO Y LA SEÑORITA ME ESTABA TRATANDO MAL, EN COMPARTAMOS EL JOVEN ME ESTABA ATENDIENDO Y ELLA SE FUE A METERSE AHÍ Y AHÍ FUE QUE ME TRATO MAL LE DIGO, YO ESTABA SACANDO UN PRÉSTAMO ENTONCES YO QUERÍA CONVERSAR CON MI ASESOR Y ELLA ME DICE SI NO ENTIENDES ENTONCES LÁRGATE ME DIJO, NO SEÑORITA AHÍ EN EL BANCO PERSONAL, NO SEÑORITA NO SÉ, NO SEÑORITA.
banca;DETRACTOR;PORQUE CONSIDERO QUE LA TASA DE INTERÉS ES ALTA.
banca;DETRACTOR;PORQUE SIENTO QUE EL INTERÉS ES ALGO ELEVADO, POR ESO.
banca;DETRACTOR;CÓMO VOY A RECOMENDAR SI LA ATENCIÓN AL CLIENTE ES PÉSIMA NO PODRÍA RECOMENDAR UNA ATENCIÓN QUE ES PÉSIMA, POR DECIR SI VOY HACER UN PAGO UNO YA SABE QUE EL BANCO EMPIEZAN ABRIR A LAS NUEVE O NUEVE Y CINCO YA ESTÁN ATENDIENDO PERO SON NUEVE VEINTICINCO RECIÉN ABREN O ESPEREN QUE ESTAMOS ABRIENDO SISTEMA, CUANDO EN OTRO BANCO NUEVE Y CINCO YA ESTÁN ATENDIENDO, TAMBIÉN EN COMPARTAMOS EMPIEZAN ATENDER NUEVE Y MEDIA QUE NO HAY SISTEMA NO ES SOLO UNA VEZ YA SON DOS O TRES VECES QUE ME HAN PASADO ESTAS COSAS QUE RARO QUE CUANDO VOY NUNCA HAY SISTEMA, EMPIEZAN ABRIR SISTEMA MUY TARDE POR ESO CALIFICO BAJO A COMPARTAMOS, SISTEMA PARA ATENDER Y ESO TAMBIÉN LA GENTE SE SIENTE INCONFORME YO TAMBIÉN HE IDO A ESA HORA Y LO CUAL ME QUEDO INCONFORME CON LA ATENCIÓN COMO PUEDO RECOMENDAR A ALGUIEN.
banca;DETRACTOR;PORQUE MIS ANALISTAS LES LLAMO, VIENEN A VERIFICAR DICEN QUE SI PUEDES HACER, YA CUANDO ME DICEN QUE NO PUEDE, DIGAMOS AHORITA VIENE ME OFRECEN ELLOS MISMOS EL CRÉDITO, ME DICEN ELLOS SI PUEDES SACAR EL NORMAL, PERO CUANDO VOY A LA OFICINA YA ME DICEN QUE EN SI YA NO ES COMO UNA BURLA PRÁCTICAMENTE.
banca;DETRACTOR;POR EL INTERÉS ES MUY ALTO, PIENSO.
banca;DETRACTOR;PORQUE LLAMO A MI ASESOR Y NUNCA ME CONTESTÓ EL NÚMERO Y LA SEGUNDA PORQUE HE INTENTADO HACER RETIROS DE DINERO Y NUNCA, BUENO, SE SUPONE QUE EN EL BANCO HAY DINERO Y NUNCA, SIEMPRE ME DECÍAN QUE NO HABÍA EFECTIVO, A VECES ME DECÍAN QUE NO HABÍA EFECTIVO Y SOLAMENTE CUANDO YO VOY A HACER RETIROS O PAGOS HAY UNA O DOS SOLA CAJERA NADA MÁS Y HAY UNAS COLAS DE DOS HORAS O TRES HORAS PARA HACER LAS COLAS.
banca;DETRACTOR;POR LA DEFICIENCIA HAY UN POCO EN CUANTO LA ATENCIÓN DE CAJA.
banca;DETRACTOR;PORQUE ME PIDEN MUCHOS PAPELES Y DE REPENTE YO LOS RECOMIENDO, NO LES SALE, PIDEN MUCHOS DOCUMENTOS.
banca;DETRACTOR;PORQUE TIENE UN POQUITO MUY ALTO LOS INTERESES.
banca;DETRACTOR;PORQUE ES MUY CARO SU INTERÉS, ES DE UN CUATRO POR CIENTO ENTONCES ES CARÍSIMO OTROS BANCO ES MÁS BARATO, DOS POR CIENTO, DE UNO OCHENTA.
banca;DETRACTOR;CUANDO SOLICITA EL PRÉSTAMO TE DEMORA MUCHO, CUANDO SOLICITAS MUCHOS SOLES NO TE LO ACEPTAN TAN RÁPIDO.
banca;DETRACTOR;PORQUE EL INTERÉS ES UN POCO ALTO, ES UN DECIR, PORQUE HE COMPARADO CON OTRAS FINANCIERAS Y ES UN POCO ALTO, CON CAJA CUSCO.
banca;DETRACTOR;SIEMPRE HAY PEQUEÑAS DEFICIENCIAS NO TODO ES PERFECTO, FALTA MÁS INFORMACIÓN AL MOMENTO DE HACER EL CRÉDITO, ME PARECE QUE NO SON DEL TODO TRANSPARENTES.
banca;DETRACTOR;PORQUE SUS INTERESES NO SON TAN ECONÓMICOS SUS FACILIDADES SON UN POCO ELEVADOS, SOLO ESO.
banca;DETRACTOR;PORQUE SUS INTERESES NO SON TAN ECONÓMICOS SUS FACILIDADES SON UN POCO ELEVADOS, SOLO ESO.
banca;DETRACTOR;PORQUE HAY DEMASIADA COLA CUANDO UNO VA A LA AGENCIA, SON COLAS INMENSAS Y ES DEMASIADO TARDADO.
banca;DETRACTOR;EL TEMA DE SUS PRODUCTOS, EN SUS TASAS NO SON NADA COMPETITIVOS EN EL MERCADO, DE CALIDEZ DEL PERSONAL NO SON TAN AMABLES, NO TE DAN LA INFORMACIÓN CORRECTA Y A VECES TE DAN LA INFORMA QUE NO ES.
banca;DETRACTOR;PORQUE UNO CUANDO VA A VECES A HACER PAGOS ESTA LA COLAZA, NO HAY MÁS QUE DOS O UNA PERSONA ATENDIENDO Y A VECES NO HAY SISTEMA.
banca;DETRACTOR;EL SERVICIO QUE HE SACADO, EL PROBLEMA PRINCIPAL ES QUE ES MUY DIFÍCIL PAGAR, EN MI CASO DEL SERVICIO QUE ME HAN PRESTADO SE ME HACE MUY DIFÍCIL PAGAR EL PRÉSTAMO QUE YO TENGO, TENGO QUE ACERCARME A UN LOCAL PARA PODER HACERLO, A LA MISMA ENTIDAD POR EL MONTO.
banca;DETRACTOR;PORQUE TE DAN UN MONTO QUE VAS YO ESTOY EN UN GRUPO EL PRÉSTAMO Y LO CUAL EL GERENTE ES LO QUE ME DIJO MI ASESOR, TENGO UN ASESOR QUE TODO ME MANDA COBRAR A MÍ, SOMOS CATORCE LAS CATORCE VECES PERO MI ASESOR NI LE INTERESA COBRAR POR EL ASESOR POR EL ANALISTA.
banca;DETRACTOR;"PORQUE TU FINANCIERA NO TIENE OFICINA DÓNDE YO VIVO, TENGO QUE VIAJAR A LLEGAR A ESA OFICINA, ESTÁ LEJOS Y APARTE QUE SU TASA ES MUY CARA, UNA HORA; HAY OTROS, OTRAS FINANCIERAS QUE TIENEN UNA TASA MÁS, MÁS ACCESIBLE, HAY NO, NO SÉ DE PORCENTAJES, LO QUE PASA ES QUE YO SOY CLIENTA NUEVA, YO RECIÉN ME, ME, ESTOY TRABAJANDO CON USTEDES, PERO YA HE TENIDO UNOS CRÉDITOS ANTERIORES EN OTRAS COOPERATIVAS QUE HA SIDO UN POCO MÁS, MÁS BUENA SU TASA NO, BUENO YA TE DIJE QUE ESTÁ LEJOS, Y ESTO, NO, NADA MÁS."
banca;DETRACTOR;PORQUE ES MUY CARO, LAS TASAS PARA PAGAR SON MUY CARAS, MUY CARO.
banca;DETRACTOR;BUENO EL PROBLEMA NO ES EL SERVICIO, ES LA ATENCIÓN QUE TE DA EL EMPLEADO LA INFORMACIÓN QUE TE DA, ESE ES EL DETALLE, LAS PERSONAS NO ESTÁN BIEN CAPACITADAS DE REPENTE LE FALTA CAPACITACIÓN, DE REPENTE LE FALTA CAPACITACIÓN ESO PUEDE SER, SON MÁS QUE TODO LOS CAJEROS AHÍ EN LA FINANCIERA CUANDO UNO VA A PAGAR ES UN AJETREO, HAY QUE ESTAR HACIENDO UNAS COLAS INTERMINABLES MUCHA DEMORA PARA HACER UN PAGO, MUCHA DEMORA PARA HACER UN PAGO, SE TOMA MUCHO TIEMPO PARA HACER UN PAGO, PARA HACER UN PAGO SE TOMA MUCHO TIEMPO PARA HACER UN PAGO MEDIA HORA ES DEMASIADO, ES MUCHA DEMORA ES UNA PARTE QUE ME INCOMODA ESA VEZ QUE FUI HACER EL PAGO.
banca;DETRACTOR;PORQUE HICE UN PRÉSTAMO Y TENÍA PARA PAGARLO EN SEPTIEMBRE, YA YO HABÍA PAGADO SEIS LETRAS, HICE OTRO PRÉSTAMO Y LO JUNTARON CON ESE MISMO PRÉSTAMO Y ME SALIÓ MUCHO LOS INTERESES.
banca;DETRACTOR;LO QUE PASA QUE YO HACE POCO, YO HE SACADO PRÉSTAMO Y HACE TRES MESES CREO Y ME HABÍAN DICHO QUE IBAN HACER CON DESCUENTO, QUE AL PRIMER MES IBA A PAGAR NORMAL, UNA TASA NORMAL Y QUE DESPUÉS AL SIGUIENTE MES ME VAN A REDUCIR LA TASA TOTALMENTE PARA PAGAR Y A LA HORA DE QUE SE LLEGÓ A PAGAR EL MES Y AL SIGUIENTE MES NO ME HICIERON LA REBAJA, NADA, ME DIJERON QUE ESTOY EN SCORE B, C O SCORE D, PERO ESO A LA HORA DE SACAR EL PRÉSTAMO NO ME HABÍAN DICHO QUE ESTABA EN ESE SCORE, ME DIJERON QUE TENÍA UNA BUENA CAMPAÑA, BUENA CAMPAÑA PARA HACER UN DESCUENTO, LA SEGUNDA COSA QUE EN EL SEGUNDO PAGO TE VA A VENIR UN DESCUENTAZO Y YA CUANDO PAGO MI PRIMERA CUOTA Y A LA SIGUIENTE CUOTA, ME DIJO PAGA LA PRIMERA CUOTA QUE APARECE EN UN CRONOGRAMA, UN CRONOGRAMA DE UN DESCUENTO TOTAL, BASTANTE, LE LLAMO A MI ASESOR Y ME DICE NO SE PUEDE
banca;DETRACTOR;MUCHOS DETALLES ME HAN SACADO, MUCHAS OBSERVACIONES, TODO PARA PEQUEÑAS COSAS, PARA PEQUEÑAS CANTIDADES DE DINERO, ME HAN DADO UN MONTO MENOR AL QUE ME HAN DADO OTRAS COMO CAJA PIURA.
banca;DETRACTOR;PORQUE DE COMPARTAMOS, CLARO QUE NOS DA INSTANTÁNEAMENTE, PERO NO TE DA LAS CANTIDADES DE QUE UNO PROPONE, ELLOS PROPONEN LA CANTIDAD, CUANDO UNO ES NEGOCIANTE UNA PEQUEÑA CANTIDAD NO TE DA.
banca;DETRACTOR;PORQUE TE EXIGEN MUCHOS DOCUMENTOS, POR EJEMPLO, SI UNA PERSONA YA TIENE VARIOS REQUERIMIENTOS DE PRÉSTAMO, LE DICEN QUE TIENEN QUE PRESENTAR ESOS DOCUMENTOS.
banca;DETRACTOR;QUE ME BAJEN LA TASA DE INTERÉS, SOY CLIENTE ANTIGUO Y MEREZCO QUE ME BAJEN LA TASA.
banca;DETRACTOR;QUE ME BAJEN LA TASA DE INTERÉS, SOY CLIENTE ANTIGUO Y MEREZCO QUE ME BAJEN LA TASA.
banca;DETRACTOR;MUY CARO EL INTERÉS.
banca;DETRACTOR;PORQUE LO INTERESES HAN SUBIDO DEMASIADO, POR UN SOL SE ESTÁN PAGANDO NUEVE SOLES.
banca;DETRACTOR;CUANDO YO VOY A PAGAR NO HAY VENTANILLAS, MUCHO SE DEMORAN, CUANDO VOY HAY UNA VENTANILLA NO MÁS, UNA HORA ESPERO, SIEMPRE QUE HE PAGADO UNA HORA ME DEMORA Y NO ES FACTIBLE QUE UNO VIENE A PAGAR PUNTUAL Y SE DEMORE UNA HORA PARA PAGAR, SI VAN A TRABAJAR QUE HAYA MÁS VENTANILLAS, NO QUE LAS CHICAS ESTÉN AHÍ Y DICE PÁSESE A LA OTRA VENTANILLA, ES EN LA SUCURSAL SANTA ANITA EN LOS BANCOS, EN EL CENTRO BANCARIO.
banca;DETRACTOR;LO QUE PASA QUE YO TRABAJO CON OTRAS ENTIDADES Y YO HACER UN CRÉDITO AL VER LA PUNTUALIDAD SIEMPRE QUE ESTOY PAGANDO, SI VOY A SOLICITAR ALGO NUEVAMENTE LO MÁS LÓGICO ES QUE ME REVISEN, HE TRABAJADO CON OTROS ASESORES Y YO APENAS UNA CONSULTA DE UN PRÉSTAMO EL ASESOR ES EL QUE TIENE QUE MOVERSE PARA VER CÓMO APOYARNOS SE PUEDE DECIR, COMO LE COMENTO ESTOY TRABAJANDO CON OTROS Y ME DAN LA FACILIDAD, ME BUSCAN SOLUCIÓN ALGO ASÍ  Y LAS DOS VECES QUE YO HE SOLICITADO  RENOVAR UN CRÉDITO AHÍ CON USTEDES PORQUE YA ME FALTAN CREO QUE DOS CUOTAS PARA CANCELARLE Y SIENDO PRIMERIZA QUE RECIÉN VINIERON OFRECERME UN CRÉDITO Y BUENO ACEPTÉ, SIENDO PRIMERIZA A LA PRIMERA QUE LE SOLICITO AL JOVEN ME DICE NO TENGO SEÑORA NO, USTED YA TIENE CRÉDITOS EN OTRO LADO, SI USTED SABÍA CUÁNDO YO HE SOLICITADO YO QUE TENÍA OTROS CRÉDITOS, LO QUE L
banca;DETRACTOR;LOS INTERESES SON MUY ALTOS, EN COMPARACIÓN CON OTROS BANCOS VEO QUE LOS INTERESES SON MÁS BAJOS, CLARO CON OTROS BANCOS TAMBIÉN SACO PLATA, HE SACADO CON OTROS BANCOS SACO JUSTO Y MENOS Y BANCOS MENOS A ESO ME REFIERO, SON POCO ALTOS NO MUCHO PERO SON ALTOS.
banca;DETRACTOR;ES QUE YO NECESITABA UNA SOLUCIÓN Y HABLE CON EL JEFE Y ME DIJO TE LLAMO Y NUNCA ME LLAMO, NUNCA ME DIO UNA SOLUCIÓN, YO TENGO UNA CUOTA QUE ESTOY PAGANDO Y ME FALTABA UNA CUOTA ANTERIOR Y HABLE CON UNA CHICA Y ME DIJO SI VAMOS A RENOVARLO Y NUNCA ME CONTESTO Y DESPUÉS DE CINCO DÍAS ME CONTESTA, QUE NO PODÍA QUE ESTABA VIAJANDO YO TENÍA QUE ATENDER EN MI NEGOCIO Y ME CONFIÉ, ELLA ME DIJO QUE SÍ QUE LE HABÍAN DADO VACACIONES, HABÍA VIAJADO Y NO HABÍA LÍNEA A VECES NO HAY SEÑAL YO TAMBIÉN VIAJO Y NO HAY SEÑAL, ME DIJO TE VOY A DAR EL TELÉFONO DE MI JEFE PARA DARLE SOLUCIÓN, HABLE CON SU JEFE ME DIJO QUE ÉL IBA A SOLUCIONAR EL CASO PORQUE LA CHICA ESTABA DE VACACIONES, YO TENÍA QUE PAGAR MI CUENTA ESE DÍA, YO ESTABA AL DÍA ME HUBIERAN DICHO NO PODEMOS ESO ES LO QUE ME INCOMODA.
banca;DETRACTOR;ES QUE ES MÁS O MENOS, HAY PARTES QUE SE APRUEBAN BIEN Y A VECES MAL ENTONCES POR AHÍ, EN QUE CUANDO UNO QUIERE PAGAR SU CUENTA A VECES LLAMAS A WHATSAPP O LLAMAS A TU ANALISTA Y NO TE ATIENDEN.
banca;DETRACTOR;PORQUE YO SOY CLIENTE DE COMPARTAMOS DE AÑOS Y ESTA VEZ QUE ME DIERON UN ANALISTA ME HA DADO UN CARGO, LOS MONTOS NO ME MANDABA LOS DÍAS DE PAGO, NO ME MANDABA EL PAGO ESTOY BASTANTE DISGUSTADO CON COMPARTAMOS SOY UN CLIENTE ANTIGUO ES INDIGNANTE QUE ME HAGAN ESAS COSAS.
banca;DETRACTOR;HAY ALGUNOS ANALISTAS QUE USTEDES TIENEN QUE SON BUENOS Y HAY OTROS QUE NO, PORQUE ME TOCO UNOS ANALISTAS QUE A VECES NO TE LLAMAN NI SI QUIERA PARA DECIRTE SI HAY PROMOCIONES O DE REPENTE NO CUANDO UNO DE REPENTE QUIERO RENOVAR UN PRÉSTAMO DICEN YO LE LLAMO Y NUNCA ME LLAMAN, PERO CON EL QUE ESTOY AHORA ESTOY MUY CONFORME Y MUY BUENO, DE REPENTE ME PUEDE CONSULTAR POR EJEMPLO DE LA PANDEMIA ME PASO QUE FUERA UNA SEÑORITA ESTE YO IBA A PAGAR NORMAL ME DIJERON QUE  AUTOMÁTICAMENTE LO HABÍAN FINANCIADO PERO QUE NO NOS IBA AFECTAR SOLAMENTE ERA POR LA PANDEMIA DIJE YO QUIERO PAGAR YO NO QUIERO NINGÚN FINANCIAMIENTO DE UN MES EL TRÁMITE PORQUE YO LO NECESITO FINANCIAMIENTO YO PAGO NORMAL IBA A PAGAR SE DEMORÓ AL MES PARA QUE ME DIGA QUE SÍ QUE NO LO DE UN MES PARA QUE ME DIGAN QUE SEA DIFÍCIL QUE TIENEN QUE PREGUNTAR AL CLIEN
banca;DETRACTOR;PORQUE LOS INTERESES SON MUY ELEVADOS, LA TASA ES MUY ELEVADA PORQUE TENGO PRÉSTAMO AHÍ PERO EN COMPARACIÓN DE OTROS BANCOS ES MÁS ELEVADO.
banca;DETRACTOR;EL DETALLE ES QUE ES UNA FINANCIERA QUE NO TE DA MUCHO DINERO, SOLAMENTE TE DA PARA EMPEZAR POCO, TE DA MIL, DOS MIL.
banca;DETRACTOR;MUCHO INTERÉS COBRA.
banca;DETRACTOR;CREO QUE LA FINANCIERA COBRA UN POCO MÁS ALTO LA TASA DE INTERÉS QUE OTRAS, ES LA PRIMERA VEZ QUE SACO PERO HE COMPARADO CON LA MISMA CANTIDAD EN OTRAS FINANCIERAS ES UN POQUITO LA TOZA MENOR.
banca;DETRACTOR;PORQUE NOS OBLIGAN A ADQUIRIR UN SEGURO, AUNQUE NOSOTROS NO LO QUEREMOS.
banca;DETRACTOR;PORQUE LA TASA QUE ME TOCÓ A MÍ, NO ESTOY HABLANDO EN GENERAL, LA TASA QUE ME TOCÓ A MI ES ALTA Y EL SEGURO DEL GRAVAMEN TAMBIÉN ME APLICARON EL MÁS ALTO, EL SEGURO ME TOCÓ MUY ALTO, EL MÁS ALTO QUE HAY CREO ME DIERON.
banca;DETRACTOR;PORQUE EL SERVICIO NO ES TAN EXCELENTE COMO UNO QUISIERA, MÁS TIEMPO EN EL TIEMPO A LOS PLAZOS, CUANDO HAGO UNA CONSULTA A MI ANALISTA NUNCA TE CONTESTA DE INMEDIATO SI LE PREGUNTO, TAMBIÉN QUISE SOLICITAR UN CRÉDITO ME DIJO MÁNDAME TUS DATOS Y NUNCA MÁS ME RESPONDIÓ, UN CRÉDITO QUE SAQUE Y SIN CONSULTARME ME PUSIERON UN SEGURO DE VIDA Y ME HICIERON DESCONTAR ESE MONTO YO HABLE CON EL ANALISTA DEL SEGURO QUE TU COORDINASTE, A VECES LOS ANALISTAS SE APROVECHAN DEL DESCONOCIMIENTO DE NOSOTROS COSA QUE NOSOTROS NO ACORDAMOS.
banca;DETRACTOR;NO ESTOY CONFORMO PORQUE NO ME PUEDEN ACLARAR MI CRÉDITO, SE DEMORAN MUCHO TENGO QUE ESPERAR AL ANALISTA, SI LLEGO A UNA HORA ELLOS NO LLEGAN A LA HORA, ME HACEN ESPERAR CASI MEDIA HORA, ME DICEN A LAS 5, YO LLEGO A LAS 5, 5:30, 5:40, NO ME HACEN LA AMPLIACIÓN DE MI CRÉDITO, TENGO MIL SOLES QUE YA VOY CANCELANDO PORQUE QUIERO AMPLIARLO A CINCO MIL Y NO ME LO PUEDEN AMPLIAR Y NO ES LA PRIMERA VEZ, SOY UN CLIENTE QUE SIEMPRE PAGA LAS CUOTAS, NO ES QUE NO PAGUE O PAGUE IMPUNTUAL, TENGO UN HISTORIAL CREDITICIO Y ME PARECE ABSURDO QUE NO ME PUEDAN AMPLIAR MI CRÉDITO.
banca;DETRACTOR;POR LA TASA DE INTERÉS Y BUENO EN DONDE ESTOY NO HAY PARA HACER PAGOS EN PUERTO MALDONADO, CINCUENTA Y DOS POR CIENTO ME OFRECE, SOLO ESAS DOS COSAS, LA MALA ATENCIÓN BUENO NO TE DEJAN ENTRAR VENGO A LA OFICINA AQUÍ DONDE HE SACADO HAYA EN CULICAN NO TE DEJAN ENTRAR POR LA VACUNA NO TE DEJAN ENTRAR, ESE EL ÚNICO BANCO QUE ESTA NO DEJAN ENTRAR, DEL GUACHIMÁN DEL QUE ESTÁ EN LA PUERTA.
banca;DETRACTOR;ME HAN ATENDIDO NO TAN BIEN, ME DIJERON UNA AGENCIA Y TUVE QUE IR A OTRA PARA HACER EL RETIRO.
banca;DETRACTOR;EL INTERÉS ES UN POCO ALTO.
banca;DETRACTOR;PORQUE EN OTROS BANCOS ES MEJOR EL INTERÉS QUE OFRECEN PODRÍA SER, NO SÉ PERO OTROS BANCOS HE SACADO EL INTERÉS ES BAJO QUE COMPARTAMOS NO SÉ PORQUE COMPARTAMOS DEJA TAN ALTO EL INTERÉS.
banca;DETRACTOR;PORQUE HE TENIDO INCONVENIENTES CUANDO HE ESTADO EN GRUPAL VARIOS PERO AHORA QUE HE ESTADO EN INDIVIDUAL NO LO HE TENIDO POR ESO SI HUBIERAN SIDO LA ATENCIÓN Y EL TRATO Y LAS COSAS CLARAS EN GRUPAL TANTO COMO LO QUE LLEVO AHORITA EN INDIVIDUAL MI CALIFICACIÓN SERÍA UN 8 PERO NO POR ESO CON UN 5, NO VIENE AL CASO TOCAR EL TEMA, SAQUE UN PRÉSTAMO POR MOTIVOS DE SALUD PARA HACERME UNA OPERACIÓN POR EJEMPLO Y ANTES DE SACAR EL PRÉSTAMO EN GRUPAL LE COMENTE A LA CHICA LE DIJE ME VOY A INTERNAR BÁSICAMENTE POR UN DÍA ME VA A CUBRIR EL SEGURO SI SEÑORA SON 75 POR DÍA PERFECTO POR UN DÍA ME HABÍA EXPLICADO SON 75 SOLES POR DÍA Y SOLAMENTE LE DIJE PERO SOLO VOY A ESTAR UN DÍA IGUAL ME LO VA A CUBRIR ME ASEGURARON AMBAS PERSONAS QUE SON DE COMPARTAMOS QUE SI UNA PARTE AFECTO AHÍ AL CRÉDITO ME LO DIERON Y CUANDO TERMINE DE OPERACIÓN
banca;DETRACTOR;PORQUE NO HAY MUCHOS PUNTOS, TAN RARITOS LOS PUNTOS NO HAY MUCHOS DE ESOS Y APARTE PARA HACER LOS PAGOS QUE REQUIERO NO HAY MUCHAS FACILIDADES NO HAY MUCHOS PUNTOS MUCHAS AGENCIAS, QUE TENGAN TAMBIÉN LOS CANALES DIGITALES PARA HACER LOS PAGOS, QUE TENGAN VARIOS CANALES DIGITALES HAY QUE IR TAMBIÉN EN EFECTIVO HACER COLA Y TODO, CREARON UN BIM HACE POCO, UN BIM PERO DEBERÍAN TENER MÁS ALTERNATIVAS PARA HACERLO DE MANERA DIGITAL LOS PAGOS.
banca;DETRACTOR;PORQUE ES MUY ALTO LO DE LOS INTERESES, EN OTROS ESTÁN DANDO ALGO MENOR.
banca;DETRACTOR;PORQUE TODAVÍA HAY ALGUNAS COSAS QUE CONSIDERAR RESPECTO A LAS TASAS, LAS TASAS SON ALTAS, NO ES MUY ACCESIBLE, NO HAY MUCHA FACILIDAD DE PAGARLO CON TARJETAS, TIENE QUE SER TODO POR EFECTIVO Y ES UN PROBLEMA, SOBRE TODO SI NO SE SABE UTILIZAR EL BIM, ENTONCES NO ES UNA SOLUCIÓN PARA TODOS, TAMBIÉN POR EL ACCESO AL CRÉDITO POR LO MISMO DE LAS TASAS, SON ALTAS Y NO ME CONVENCIÓ MUCHO, SOLO ESTOY ESPERANDO PAGAR AL FIN DE MES PARA PODER CANCELARLO TODO.
banca;DETRACTOR;PORQUE CUANDO YO LE LLAMO NO ME RESPONDEN DE MI EFECTIVO QUE SIQUIERA ME DIGA QUE ME DIJERA NO SEÑORITA NO PODEMOS DARTE POR TAL MOTIVO, ES LO QUE ME DIJERAN TAL, TAL, HORA, NUNCA ME DICEN NADA, NO, YA NO LO HE QUERIDO SOLICITAR PARA QUE SI LO HE ESTADO LLAMANDO CASI UNA SEMANA EN ESE PLAN DE INSISTIR A MI ASESOR A LA QUE ME ESTA COMO SE DICE LA QUE VE MI PRÉSTAMO.
banca;DETRACTOR;PORQUE LOS INTERESES SON DEMASIADOS, YO TAMBIÉN ESTOY CON OTROS BANCOS Y LAS TASAS SON MÁS MENOS, PORQUE ACÁ SON DEMASIADOS.
banca;DETRACTOR;LOS INTERESES SON MUY ALTOS Y NO, AHORITA ESTOY VIENDO PARA PAGAR MI COMPARTAMOS, LOS INTERESES Y TODO, LA FICHA SE HA PUESTO MÁS CARA.
banca;DETRACTOR;HAY ALGUNOS PRESTAMOS QUE NO CONVIENEN COMO LOS PRESTAMOS GRUPALES, PORQUE ESTA COMO AVAL A TU GRUPO DE PERSONAS SI LA PERSONA NO PAGA PARA OTRO PRÉSTAMO.
banca;DETRACTOR;PORQUE HAY MOMENTOS QUE SI ES BUENO EL PRÉSTAMO PERO HAY MOMENTOS QUE TE HACEN LARGAS Y TE PIDEN MUCHOS REQUISITOS PERO ENTIENDO QUE ES PARTE DE LA EMPRESA TAMBIÉN ME DICEN PARA EL PRÉSTAMO QUE ME VAN A DAR ME DAN UNA FECHA Y ME DICEN QUE NO QUE EN OTRO LADO QUE PARA MAÑANA, PASADO Y ASÍ.
banca;DETRACTOR;PORQUE SUS INTERESES SON MUY ELEVADOS, MUY ALTOS.
banca;DETRACTOR;PORQUE NO ES RECOMENDABLE POR SU TASA DE INTERÉS, EL INTERÉS UN POCO ALTO A DIFERENCIA DEL RESTO DE LAS EMPRESAS.
